2024-11-22 14:04:29,057 INFO    MainThread:1026428 [wandb_setup.py:_flush():76] Current SDK version is 0.17.7
2024-11-22 15:50:06,857 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni1_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni1_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 15:50:07,064 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni1_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'macaroni1 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni1_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 15:50:07,064 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni1_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'macaroni1 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni1_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 15:50:07,064 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni1_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'macaroni1 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni1_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 15:50:07,064 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni1_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'macaroni1 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni1_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 15:50:08,743 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
2024-11-22 16:11:50,578 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_ROC') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'fpr', 'y': 'tpr', 'class': 'class'}, 'stringSettings': {'title': 'ROC', 'x-axis-title': 'False positive rate', 'y-axis-title': 'True positive rate'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_ROC_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:50,788 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:50,994 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'macaroni2 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:50,994 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'macaroni2 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:50,994 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'macaroni2 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:50,994 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'macaroni2_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'macaroni2 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'macaroni2_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 16:11:52,724 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
2024-11-22 16:35:02,106 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_ROC') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'fpr', 'y': 'tpr', 'class': 'class'}, 'stringSettings': {'title': 'ROC', 'x-axis-title': 'False positive rate', 'y-axis-title': 'True positive rate'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_ROC_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:02,303 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:02,503 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'pcb1 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:02,503 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'pcb1 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:02,503 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'pcb1 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:02,503 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb1_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'pcb1 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb1_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 16:35:04,177 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
2024-11-22 16:58:01,829 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_ROC') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'fpr', 'y': 'tpr', 'class': 'class'}, 'stringSettings': {'title': 'ROC', 'x-axis-title': 'False positive rate', 'y-axis-title': 'True positive rate'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_ROC_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:02,020 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:02,222 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'pcb2 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:02,222 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'pcb2 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:02,222 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'pcb2 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:02,222 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb2_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'pcb2 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb2_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 16:58:03,966 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
2024-11-22 17:27:47,933 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_ROC') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'fpr', 'y': 'tpr', 'class': 'class'}, 'stringSettings': {'title': 'ROC', 'x-axis-title': 'False positive rate', 'y-axis-title': 'True positive rate'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_ROC_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:48,126 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:48,343 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'pcb3 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:48,343 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'pcb3 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:48,344 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'pcb3 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:48,344 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb3_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'pcb3 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb3_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 17:27:50,458 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
2024-11-22 17:54:03,862 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_ROC') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'fpr', 'y': 'tpr', 'class': 'class'}, 'stringSettings': {'title': 'ROC', 'x-axis-title': 'False positive rate', 'y-axis-title': 'True positive rate'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_ROC_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:04,073 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_PR') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/area-under-curve/v0', 'fieldSettings': {'x': 'recall', 'y': 'precision', 'class': 'class'}, 'stringSettings': {'title': 'Precision v. Recall'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_PR_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:04,273 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_fpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'fpr', 'stroke': None}, 'stringSettings': {'title': 'pcb4 False positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_fpr_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:04,273 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_tpr') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'tpr', 'stroke': None}, 'stringSettings': {'title': 'pcb4 True positive rate curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_tpr_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:04,273 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_precision') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'precision', 'stroke': None}, 'stringSettings': {'title': 'pcb4 Precisison curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_precision_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:04,273 INFO    MainThread:1026428 [wandb_run.py:_config_callback():1386] config_cb ('_wandb', 'visualize', 'pcb4_recall') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/line/v0', 'fieldSettings': {'x': 'threshold', 'y': 'recall', 'stroke': None}, 'stringSettings': {'title': 'pcb4 Recall curve'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'pcb4_recall_table'}], 'fields': []}]}]}}} None
2024-11-22 17:54:05,938 INFO    MainThread:1026428 [wandb_watch.py:watch():51] Watching
